#mpa_vJan25_CHOCOPhlAnSGB_202503
clade_name	PD_100P	PD_104P	PD_105P	PD_107P	PD_108S	PD_109S	PD_10P	PD_110S	PD_111P	PD_112S	PD_113P	PD_114P	PD_115S	PD_116P	PD_117	PD_118	PD_119P	PD_11P	PD_120S	PD_121S	PD_122S	PD_123P	PD_126P	PD_127S	PD_128S	PD_129P	PD_12P	PD_130S	PD_131P	PD_134S	PD_137P	PD_138S	PD_13P	PD_140S	PD_141P	PD_142S	PD_145P	PD_146S	PD_147	PD_148P	PD_149S	PD_14P	PD_150P	PD_151S	PD_152P	PD_153S	PD_156P	PD_157S	PD_158P	PD_159S	PD_15P	PD_160P	PD_161S	PD_162P	PD_163S	PD_164P	PD_165S	PD_166	PD_167P	PD_169P	PD_16P	PD_170S	PD_171P	PD_172S	PD_173P	PD_174S	PD_175P	PD_176S	PD_177P	PD_178S	PD_179P	PD_180S	PD_181P	PD_182S	PD_183P	PD_184S	PD_188S	PD_189P	PD_190S	PD_191P	PD_192S	PD_193P	PD_194S	PD_195	PD_196	PD_197	PD_198	PD_199P	PD_1P	PD_200S	PD_203	PD_204	PD_205P	PD_206S	PD_207P	PD_208S	PD_209P	PD_210S	PD_211P	PD_212S	PD_213S	PD_214S	PD_215S	PD_216S	PD_217P	PD_218S	PD_221P	PD_222S	PD_223P	PD_224S	PD_225P	PD_226S	PD_227P	PD_228S	PD_229P	PD_230S	PD_231P	PD_232S	PD_25P	PD_26P	PD_27P	PD_28P	PD_29P	PD_2P	PD_30P	PD_31P	PD_32P	PD_33P	PD_34P	PD_35P	PD_36P	PD_38P	PD_39P	PD_3P	PD_40P	PD_41P	PD_42P	PD_43P	PD_44P	PD_45P	PD_46P	PD_47P	PD_48P	PD_4P	PD_50P	PD_51P	PD_52P	PD_53P	PD_54P	PD_55P	PD_56P	PD_57P	PD_58P	PD_59P	PD_5P	PD_60P	PD_63P	PD_64P	PD_65P	PD_66P	PD_6P	PD_70P	PD_73P	PD_74P	PD_75P	PD_76P	PD_77P	PD_78P	PD_79S	PD_7P	PD_81P	PD_82P	PD_83P	PD_84P	PD_8P	PD_9P
d__Bacteria;p__Desulfobacterota	1.529214	0.095897	0.057464	0.0	0.237446	0.213282	1.00851	0.367558	0.53383	0.0	0.10641	2.859113	0.0	0.219863	1.42382	0.710407	0.168888	0.165923	0.196984	0.552173	0.03602	0.0	0.003183	0.064281	0.033667	0.0	0.0	0.0	0.401995	0.0	0.028177	0.04107	0.182434	0.0	0.431022	0.0	0.222846	0.248855	0.14181	0.518052	0.069169	0.0	0.23783	0.029177	1.25358	0.007942	0.0	0.032042	0.0	0.0	0.05311	0.552134	0.0	1.16033	0.143394	0.119871	0.400599	0.030182	0.0	0.895777	0.0	0.86302	0.1978	0.25468	0.469352	0.0	0.28245	0.651448	0.39915	0.05223	0.094617	0.292455	0.56541	0.0	0.194166	0.0	0.0	0.144111	0.56169	0.0	0.0	0.239168	0.0	0.366848	0.676037	0.1309799999999999	0.30889	0.0	0.837556	0.965894	0.0468	0.372994	0.557441	0.0	0.242666	0.469727	0.0	0.07745	0.0	0.0	0.024108	0.4945	0.196977	0.0	0.0	0.0	0.417925	1.479341	0.539166	0.0	0.0	0.034014	0.24322	0.15848	0.65398	0.0	0.036721	0.05751	0.0	0.0	0.021891	0.0	0.3579	0.16332	0.0	0.26431	0.383822	0.0435529999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5137700000000001	0.061116	0.66465	0.0	0.136556	1.025316	0.078082	0.0	1.0422	0.0	0.16694	0.0902	0.187573	0.363989	0.093167	0.057826	0.0	0.959333	0.64441	0.132456	0.35282	0.0	0.06722	0.13869	0.0	0.22409	0.186727	0.0396	0.092733	0.05029	0.568584	1.0680200000000002	0.0	0.757697	0.0	0.0	0.017852	0.0	0.3392699999999999	1.167872	0.0
d__Bacteria;p__Pseudomonadota	1.216041	0.2496519999999999	0.394708	0.0	0.214561	0.068678	0.17271	1.95335	6.239533	0.0	2.34634	7.913452	0.0	0.034591	0.20484	0.714544	4.901254	0.0	0.5383830000000001	0.1921189999999999	0.0	0.066162	0.029754	0.604521	0.014079	0.00996	0.7185499999999999	1.11899	0.926963	0.013852	0.189736	0.13576	1.149398	0.436962	0.254946	0.137426	2.413575	0.659647	0.385208	0.377919	0.193209	0.0	0.886776	0.046536	2.0626	14.327016	0.0	0.443828	0.022379	2.397022	2.273037	1.392675	0.0	6.10066	3.259697	0.3203709999999999	4.331735	0.091508	3.417013	0.060748	0.067613	0.6296600000000001	2.24951	1.0587	0.017607	0.369415	4.856226	0.834946	1.0944	0.215093	20.690658	0.0	0.284428	0.0	1.078866	0.218987	0.21471	0.216888	0.29585	0.0	0.0	6.326359	0.0	2.426974	8.22664	0.4813	1.25967	0.0	1.942894	1.7837380000000005	0.4323	0.137388	4.079483000000001	0.29191	0.1140779999999999	0.39768	0.0	0.99732	0.0	0.0	1.016339	0.5376	0.583472	0.0	0.0	0.0	0.672383	0.070452	2.20782	0.664381	0.515111	1.440063	1.74065	0.57306	1.651196	0.410831	0.15186	11.663623	0.0841	0.0	0.336452	3.06522	0.12502	0.0293	0.01458	1.09508	0.431619	0.965515	1.01778	0.07611	0.0	0.0	0.0	3.758233	5.277338	0.25544	0.332698	2.00309	0.0	0.197292	6.073611	0.2450939999999999	4.126521	2.33664	0.0	0.15623	0.49935	0.7877020000000001	0.1214649999999999	13.776742999999998	0.092348	0.731192	0.901831	0.0	7.474025	0.0	0.0	0.94017	0.32789	0.0	1.66347	0.133733	0.58651	6.817564	0.11518	3.232096	0.11976	0.12796	0.239488	0.112404	0.0	0.104934	0.0	0.55687	1.425088	0.847663
d__Bacteria;p__Bacillota_C	1.045509	0.568728	0.272464	0.0	0.309209	0.583517	1.83117	1.399443	1.345182	0.0	3.377374	1.017515	0.026644	0.062505	0.20818	1.104702	3.850756	1.735924	2.279079	1.68304	0.367069	0.240304	0.0	0.0	5.979319	0.0	3.10565	1.29968	1.475319	0.262506	0.188209	0.56562	0.067384	1.377353	1.609631	1.760562	0.679667	0.98454	0.327624	1.214883	1.03935	2.82629	0.414612	0.598167	0.28391	0.15934	1.599602	1.21902	0.461479	0.052515	0.444944	7.810962	0.0	0.74253	0.791478	0.471542	0.084732	1.067819	0.634614	0.946756	0.356817	0.96368	0.36181	0.51046	1.152835	0.8163990000000001	1.303355	0.236119	4.05306	1.323276	2.238233	0.332169	0.521128	0.0	1.066627	0.23938	1.35491	0.057963	1.07613	0.0	0.0	10.647161	0.33467	3.023588	1.3808	1.76152	7.07147	0.0	0.519771	2.169873	0.75161	1.201675	8.085523	0.6495869999999999	0.062545	2.587294	0.252438	1.14829	0.0	0.0	0.200859	1.13458	0.74812	0.0	0.0	0.0	2.077624	0.706035	1.926454	0.354885	2.38683	1.204243	1.548155	1.07191	3.375074	4.8698120000000005	1.002519	0.899365	0.0	0.0	1.307655	1.3669600000000002	0.3897199999999999	0.48228	0.9099	2.4046000000000003	0.503171	1.989904	0.0	0.865498	0.0	0.496584	0.25353	6.741749	0.0	4.40214	0.478079	0.93781	0.085574	0.331268	1.7838010000000002	2.891298	0.562025	0.52018	1.29767	0.60789	6.19389	0.626261	0.7233160000000001	9.066214	0.017273	17.391513	1.2980509999999998	0.0	1.53159	1.32717	1.936334	0.20384	0.17796	1.747957	3.52775	1.529697	1.44213	0.505256	0.36943	8.270432	1.48307	0.26767	0.826047	0.0	0.0	1.716697	0.0	0.16552	0.204806	0.058807
d__Bacteria;p__Actinomycetota;c__Actinomycetes	15.451499	1.592038	51.129386	0.0	0.623501	0.0	0.9196	0.40891	0.223294	0.0	26.507899	0.0	0.0	0.023308	0.20081	0.185748	1.652772	5.096435999999999	8.138517	0.0	1.515398	0.717496	0.282661	0.431894	0.62799	49.23649999999999	0.2135	0.06234	1.018652	0.953921	0.093188	0.15717	1.462912	7.283329	0.0	1.622742	2.8231040000000003	0.0	0.057548	0.0	0.016099	2.44803	0.345179	0.186621	0.0	0.0	2.45027	2.340811	0.015643	1.795556	2.011337	18.010468000000003	0.0	0.0	0.16665	10.712242	0.471121	0.933049	3.136132	1.8385530000000003	0.443018	0.3968	0.18269	4.64385	0.478128	0.0	2.247096	0.95107	2.29403	2.002733	1.618725	0.0	2.757842	0.0	1.798285	0.492146	0.04532	0.956028	1.67517	0.0	0.0	9.730269000000002	11.78847	3.815468	0.051092	5.39099	0.13614	0.0	8.052778	0.436017	4.20198	0.8554229999999999	0.4835719999999999	0.063286	11.787112999999998	1.44501	2.372661	0.84193	0.0	0.0	0.04645	0.14722	0.525147	0.0	0.0	0.0	2.064422	0.0	0.0	4.374309	1.4253490000000002	0.934833	4.098439	0.70857	11.127199999999998	4.175393	3.472853	0.6371479999999999	1.46171	0.0	1.277796	0.0	14.5836	2.21614	0.0	29.6607	3.5698720000000006	1.0778910000000002	0.64202	1.078047	0.0	0.0	7.00849	0.689937	2.664716	4.04447	12.958351	0.6927399999999999	11.91552	2.653688	12.56679	4.736384	1.654435	0.0	0.0	6.06098	1.42168	0.190821	5.770893000000001	12.387734	5.982288999999999	2.83161	1.9168890000000005	0.0	2.2198990000000003	3.15808	2.438619	1.80014	0.14616	1.352573	0.99865	0.884511	0.0	18.175908	1.35398	13.612486	0.88937	0.0	0.3649639999999999	1.619884	0.0	2.335999	0.0	1.26716	0.097868	16.161785000000002
d__Bacteria;p__Bacillota_A;c__Clostridia	49.546516	66.83187000000001	20.062423	0.0	73.89759800000002	73.74451799999999	71.05149999999999	63.38054599999998	56.358029000000016	66.769723	16.386929000000002	34.761833	66.611757	84.396798	61.95166	65.84949	49.699534	59.115616	63.074662	67.644225	81.889866	59.083529000000006	45.86254799999999	80.701884	72.59842299999997	15.006140000000002	70.21236000000002	55.22826999999999	55.65568200000001	74.66599900000003	76.19478700000002	49.99564999999999	59.09719700000001	77.00414399999998	77.20575799999997	89.67962200000004	70.23724800000001	73.67311399999998	76.03493200000003	68.79817500000001	70.176462	75.10090999999998	41.057743	80.09330600000004	74.24108999999999	70.088649	80.65712600000002	58.332872	73.88011900000002	82.25095100000001	65.520584	43.45868199999999	61.176388	68.54699	66.322842	52.578726	53.07205700000001	91.68016	36.048570000000005	44.790305	73.28531499999998	83.52394000000001	66.61448999999998	68.76957000000002	65.52407000000001	64.962835	49.733198	67.43388499999998	63.53849000000001	77.91807400000002	60.727280999999984	73.77809700000003	64.312829	2.22407	70.588623	79.97028899999998	80.70125	80.67248900000001	79.50201999999997	0.0	0.0	33.156041	72.94191000000001	39.55996699999999	58.186328	68.79467000000001	71.62890999999998	0.0	31.42884900000001	76.297561	63.8932	52.55593099999999	29.749382000000008	66.20843699999999	60.51323800000002	73.14048199999999	80.77170599999998	74.51277999999998	72.200748	42.447059	71.25138700000001	65.14676	63.35716499999998	37.486427	34.680786	0.0	66.60125400000003	80.419853	47.10764	82.62549	66.64285299999999	66.810423	67.369719	73.22395999999999	54.09827599999998	74.84245700000002	73.538076	63.14256700000001	85.26413000000001	0.0	74.94541500000001	46.31459	59.85466000000001	71.11681	81.77516	32.503620000000005	65.255822	70.89730600000001	42.08339	79.70843900000001	0.0	89.59602100000005	64.12853000000001	58.114221000000015	51.097788	56.26017	27.65314900000001	68.25039000000001	75.764345	72.84130499999998	44.583758	52.04356	67.33749000000002	72.23160999999999	85.99694	74.46436000000001	64.08416	63.90444299999999	37.989821	32.063456	76.88195599999999	70.381333	30.347848	64.84399000000002	56.47182800000001	67.90351000000001	81.12470200000001	67.9457	68.20021	78.376935	76.50513999999997	72.20550300000001	79.05828000000001	50.24533	80.61102999999999	25.73007700000001	65.88554	59.63683	68.61244899999998	81.72699599999997	0.0	81.66686899999998	77.621912	67.52516999999999	49.653624	66.98894199999998
d__Bacteria;p__Actinomycetota;c__Coriobacteriia	7.019672999999999	0.642406	2.125007	0.0	4.569897	0.178867	2.72955	0.067356	0.808981	0.0	1.595281	0.3271889999999999	2.323539	1.222712	3.00078	1.948856	2.702039	3.763717	3.29637	1.902264	1.343704	2.753699	3.35537	1.839607	1.222913	0.74052	1.2236399999999998	0.7118599999999999	0.0	0.481404	1.453659	1.07373	14.489893	2.7816470000000004	6.110851	0.306778	1.783023	0.633267	1.437334	2.64963	9.202990000000002	4.15021	0.627735	2.091626	1.06625	0.395673	1.785691	1.976593	2.716226	2.333434	1.5929400000000002	1.232572	0.0	0.98264	0.680673	2.436804	0.457363	2.006152	0.788124	2.09567	5.54183	1.20184	0.62303	0.8031900000000001	1.192408	0.7450659999999999	2.238333	2.358704	0.6481399999999999	0.403456	0.492072	1.743118	3.161565	0.0	0.675474	0.393014	1.7915	4.352081999999999	2.21331	0.0	0.0	0.111599	3.75944	1.770002	0.716392	3.71582	0.57682	0.0	2.655053000000001	2.37199	4.44243	0.963978	0.463338	0.46338	10.891011	1.244796	2.105486	0.92227	0.0	0.0	0.642671	0.7319899999999999	0.330074	0.0	0.0	0.0	0.970952	1.196488	2.29191	0.680083	0.880848	0.480255	1.821848	1.44734	2.649719	5.251264000000001	4.402358999999999	1.911493	0.54673	0.0	1.880059	2.1375800000000003	4.17328	2.07317	0.76825	1.3666	3.3290450000000007	5.233612999999999	5.602248	5.421849999999999	0.0	3.218166	2.3795800000000003	1.3350840000000002	1.4570530000000002	2.58723	10.36655	2.66693	4.1564250000000005	4.296352	2.835369	4.325152999999999	0.6466540000000001	1.94183	2.81326	0.47114	2.31021	1.155803	3.989734	0.95454	2.367683	0.7504049999999999	1.803933	1.78982	1.331698	3.08841	5.104352	2.0421400000000003	3.9569900000000007	4.720827	0.13645	4.521172	1.20172	3.409412	2.84322	0.975647	4.762879999999999	4.55329	2.289413	2.226802	0.0	1.068671	0.0	1.13958	3.3951830000000003	3.058733
d__Bacteria;p__Bacillota;c__Bacilli	5.060417	0.335296	6.475350000000001	0.0	1.0832129999999998	0.042191	0.06735	0.098307	0.258924	0.0	9.301428	2.160864	0.046311	3.534005	1.43347	0.478221	0.6226970000000001	11.290724	1.459778	0.0	0.600074	0.1399969999999999	0.0	2.766373	0.0	14.16444	4.624810000000001	2.05253	0.6660090000000001	0.632592	1.435584	0.41869	0.964575	0.8164589999999998	0.715231	0.666831	0.147358	0.04556	0.088777	0.184643	0.576152	1.24496	18.885988	1.33512	1.78102	0.001938	1.032881	0.5561539999999999	1.633966	0.4836169999999999	0.62424	4.969503	0.0	0.05964	0.322203	2.936968	1.265782	0.263187	1.363166	0.019904	0.431959	0.06911	0.83909	0.12742	0.339841	9.885382999999996	0.799835	0.008625	0.1668299999999999	0.494753	1.656914	3.239267	15.491482	0.0	0.3599679999999999	0.347931	0.0	1.905054	0.44108	0.0	0.0	0.119369	0.5077	0.688195	0.394964	2.14523	0.0	0.0	0.0	0.052012	2.38791	0.513171	8.514963999999999	0.959822	5.629457	0.185024	0.298415	0.12706	0.0	0.0	0.289183	0.0	0.224248	0.0	0.0	0.0	0.643764	0.070779	0.0	0.5725410000000001	0.647725	0.244613	0.3771	0.04217	0.6638999999999999	1.462333	0.124038	2.333959	2.31697	0.0	0.205074	0.0	2.68597	0.6533	2.37337	6.925109999999999	0.333909	0.0	0.1924449999999999	0.664095	0.0	0.09335	0.74608	1.478791	2.013834	5.95363	22.021162	0.0	2.225411	0.8159230000000001	6.088542	5.434318	5.281793	0.0	0.0	0.01839	0.07098	1.215636	1.725829	18.199375	0.622879	0.573851	17.070848	0.5654499999999999	2.203639	0.9986	1.032239	0.00666	12.87595	1.080335	0.59477	11.648194000000002	5.04273	1.82837	0.0628	10.630092	0.11367	0.08691	0.194678	1.883759	0.0	0.727944	0.0	0.04363	0.7520640000000001	1.402513
d__Bacteria;p__Bacillota_I;c__Bacilli_A	4.682458	2.6264270000000005	5.949354	0.0	1.578288	1.553031	2.94387	0.485829	1.165339	0.0	3.5380439999999997	6.057417	1.549508	0.258862	5.15682	3.667039	3.777587000000001	0.184791	3.4569790000000005	0.496069	0.537431	0.646509	1.918985	1.885515	12.364435	0.80506	3.98932	0.13947	1.943274	0.74791	1.334606	0.19254	0.345257	0.510283	2.434591	0.555845	0.2342449999999999	0.39324	0.504125	0.408004	1.313123	0.26686	0.137164	0.764235	1.36645	0.2419069999999999	0.841123	0.043175	0.727747	0.546336	0.698457	2.289557	0.0	2.5182800000000003	0.576367	0.318045	0.129323	0.272466	1.2624559999999998	0.4409649999999999	1.187133	1.12912	1.32679	3.01034	7.637484	1.498351	0.140699	4.3180760000000005	0.01766	0.0534349999999999	2.024384	0.954684	0.582334	0.0	0.349843	0.539104	0.55486	1.181442	0.48934	0.0	0.0	0.461126	0.1441	2.456633	0.038116	0.4467599999999999	0.08785	0.0	0.535502	2.228096	3.5990600000000006	0.8274009999999999	2.577564	0.7793190000000001	1.0044049999999998	0.125261	0.449337	1.40689	0.0	0.0	10.254806	0.56898	0.230482	0.0	4.662592	0.0	2.672858	0.458208	0.66745	0.158641	1.115833	0.104136	1.1880270000000002	3.71854	0.251903	0.329724	0.280789	0.3811609999999999	1.13824	0.0	5.516570999999999	4.20769	5.679450000000001	8.11229	2.1554	0.60701	1.676214	2.723347	1.867498	0.648782	0.0	0.6931200000000001	2.99062	0.090968	15.094624	0.05293	2.735198	1.77393	0.16388	0.747393	0.087519	1.1502359999999998	0.056808	2.64164	0.0	0.36641	2.3446	1.5658789999999998	0.044326	1.806699	2.075893	1.162549	0.075206	0.4464	1.79922	2.24745	0.548387	4.95148	1.97876	0.502503	2.1914700000000003	2.2300560000000003	0.4928	6.286668000000001	0.67049	1.013817	2.86484	1.87637	3.542982	11.294947	0.0	0.7012499999999999	0.0	7.293349999999999	1.972492	2.058174
d__Archaea;p__Methanobacteriota;c__Methanobacteria	1.79393	0.0	0.0	0.0	0.0	0.0	3.2879	0.0	2.121087	0.0	0.0	0.0	0.0	0.2748	2.93923	0.598449	0.348604	2.30837	2.875567	10.923293	1.779866	0.0	9.61783	0.0	1.228863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48961	1.729939	0.0	0.689962	4.66835	0.0	0.0	0.0	4.4426	0.854264	0.0	0.0	0.0	0.0	0.0	0.85559	0.0	0.0	0.0	0.455312	1.201952	0.553504	0.0	5.019218	2.32843	1.60546	0.0	2.04912	5.142665	0.962492	0.0	3.105817	0.0	0.013472	0.0	0.0	0.0	0.0	0.0	0.0	0.81894	0.0	2.25583	0.0	0.0	0.0	0.0	14.077501	0.09727	1.44738	0.0	0.0	2.208848	0.0	4.63636	2.831998	0.0	0.0	0.0	0.0	0.0	0.80798	0.0	0.0	0.0	0.38038	0.0	0.0	0.0	0.0	3.515195	1.107165	3.614397	0.0	0.0	0.0	0.0	0.75542	0.0	0.0	0.164786	0.0	0.0	0.0	1.748175	1.78247	0.93421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.33071	0.0	0.0	0.0	0.0	2.02495	2.560683	0.0	5.043212	0.0	0.050222	0.57277	0.0	0.0	3.3282	3.424553	0.0	0.0	2.37951	0.0	5.027141	0.0	2.113422	0.0	0.0	1.58006	0.0	0.0	0.95731	0.0	1.93738	0.0	1.24637	0.0	2.27342	7.69977	5.494174	0.0	0.0	0.0	0.0	6.6047400000000005	1.270558	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia	7.46151	21.702315	7.698147	0.0	7.113315	17.325713	8.405829999999998	30.984134	26.8035	0.0	7.812026	29.30729	23.187731	4.245952999999999	23.48035	23.550557	16.031024	13.539571	10.323682	8.038176	7.040241	27.810932	27.316556	4.026673	5.406175	4.1774700000000005	9.97698	39.32845999999999	27.780542	14.682793999999998	16.349943	47.41981000000001	13.270178	3.994745	1.453493	2.161239	13.003831000000002	19.015247	20.022304	21.352879999999995	6.291624	4.666810000000001	27.680298000000004	2.8823890000000003	11.43056	10.129104	4.765593	25.582027	10.197093	4.703549	24.590789999999995	15.690426000000002	28.283674	19.72492	20.979949	24.667463	27.453640000000004	0.376125	42.056743	34.483191	12.018897	9.08681	27.034120000000005	18.2841	15.214448	16.676714	36.898024	17.944219999999998	27.515200000000004	15.285240000000002	1.3242980000000002	12.363915	6.115641999999999	97.77593	17.589288999999997	11.681893000000002	12.99762	3.619947	10.75575	100.0	0.0	30.880012000000004	9.76502	17.670624999999998	23.057112	11.12791	18.09392	0.0	37.159663	11.198588	15.320579999999998	36.077027	22.234603000000003	19.320231	3.219716	19.264866999999995	7.225818	18.26352	0.0	0.0	12.500741000000003	28.92532	24.716575	13.549369	50.1748	0.0	14.613006	8.357838000000001	27.603168	3.0399510000000003	16.853912	23.074951	17.4547	14.042529999999998	11.562914	1.3488569999999998	5.993728	11.455053	4.97666	0.0	10.415122000000002	40.79288	11.21619	7.89857	10.06506	9.20734	23.708086999999995	15.579752000000004	43.99474300000001	0.42289	0.0	1.4344380000000003	10.69419	26.652735	0.300608	24.321850000000005	8.109867000000001	20.46806	2.210704	12.258286	6.807169000000001	24.324052	12.411737	16.86857	4.38791	15.36785	14.635630000000004	14.313389999999998	36.540001	0.517747	3.841218	1.50852	27.724805	30.57052	15.924953	8.7447	4.011505	14.77442	7.849809999999999	3.237849	12.78381	1.555062	10.05559	5.922919	10.89069	7.45859	15.15969	18.09907	12.952984	0.0	0.0	11.578352	0.0	9.28379	24.170039	7.647916
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	1.550544	0.0	0.0	0.0	3.414072	0.0	7.29606	0.0	0.0	0.0	24.576687	6.337872	0.0	0.189733	0.0	0.100128	11.944888	2.306527	0.249614	4.88576	0.0	0.0	5.703531	5.725743	0.28184	15.16219	5.93516	0.05839	0.0	1.495029	0.0	0.0	3.989329	0.250811	0.195619	0.900113	0.0	2.351183	0.0	0.428743	2.775178	9.29594	0.0	6.416555	2.07199	0.0	0.0	0.0	1.443682	0.0	0.0	0.041221	0.0	0.10143	3.702999	0.345017	4.169303	0.0	6.852728	7.452018	0.506005	0.5035	0.11419	0.0	2.337942	1.098712	0.0	0.519362	0.27303	0.324916	0.0	0.250647	0.0	0.0	0.0	0.012664	1.4792	0.0	0.73034	0.0	0.0	1.915683	0.75872	11.841565	1.073919	4.42497	0.83631	0.0	7.45663	2.236176	0.06158	3.148045	0.0	1.260139	0.0	0.0	1.147325	0.04396	0.0	0.0	0.415681	0.42586	0.0	0.0	0.0	0.0	0.933243	5.328617	8.680523	0.0	0.0	2.475803	0.001869	3.19289	5.747957	0.0	2.115854	0.0	3.99818	0.0	0.019698	0.11671	0.0	7.25487	1.8042	7.90673	0.114988	0.264165	0.175555	0.0	0.0	0.0	7.46824	0.0	5.419427	1.56575	3.86218	0.10164	0.774648	1.473343	5.777154	2.762077	4.790222	1.8446	5.50422	2.2925	4.98025	9.538745	10.265699	3.12091	0.632787	0.002852	11.193991	0.0	6.207825	12.17922	1.906063	5.5321	3.80175	0.046859	0.39026	4.269916	0.14327	0.0	1.59304	23.027615	5.27782	7.65209	2.102157	0.0	0.0	0.0	0.0	5.36276	0.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	1.529214	0.095897	0.057464	0.0	0.237446	0.213282	1.00851	0.367558	0.53383	0.0	0.10641	2.859113	0.0	0.219863	1.42382	0.710407	0.168888	0.165923	0.196984	0.552173	0.03602	0.0	0.003183	0.064281	0.033667	0.0	0.0	0.0	0.401995	0.0	0.028177	0.04107	0.182434	0.0	0.431022	0.0	0.222846	0.248855	0.14181	0.518052	0.069169	0.0	0.23783	0.029177	1.25358	0.007942	0.0	0.032042	0.0	0.0	0.05311	0.552134	0.0	1.16033	0.143394	0.119871	0.400599	0.030182	0.0	0.895777	0.0	0.86302	0.1978	0.25468	0.469352	0.0	0.28245	0.651448	0.39915	0.05223	0.094617	0.292455	0.56541	0.0	0.194166	0.0	0.0	0.144111	0.56169	0.0	0.0	0.239168	0.0	0.366848	0.676037	0.1309799999999999	0.30889	0.0	0.837556	0.965894	0.0468	0.372994	0.557441	0.0	0.242666	0.469727	0.0	0.07745	0.0	0.0	0.024108	0.4945	0.196977	0.0	0.0	0.0	0.417925	1.479341	0.539166	0.0	0.0	0.034014	0.24322	0.15848	0.65398	0.0	0.036721	0.05751	0.0	0.0	0.021891	0.0	0.3579	0.16332	0.0	0.26431	0.383822	0.0435529999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5137700000000001	0.061116	0.66465	0.0	0.136556	1.025316	0.078082	0.0	1.0422	0.0	0.16694	0.0902	0.187573	0.363989	0.093167	0.057826	0.0	0.959333	0.64441	0.132456	0.35282	0.0	0.06722	0.13869	0.0	0.22409	0.186727	0.0396	0.092733	0.05029	0.568584	1.0680200000000002	0.0	0.757697	0.0	0.0	0.017852	0.0	0.3392699999999999	1.167872	0.0
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	1.13479	0.2496519999999999	0.394708	0.0	0.214561	0.068678	0.0	0.599113	5.856424	0.0	2.34634	7.913452	0.0	0.034591	0.02434	0.0	4.574307	0.0	0.5383830000000001	0.075239	0.0	0.066162	0.029754	0.604521	0.014079	0.00996	0.7185499999999999	1.11899	0.737975	0.013852	0.189736	0.13576	1.149398	0.436962	0.2044979999999999	0.130974	1.244164	0.44793	0.385208	0.377919	0.193209	0.0	0.886776	0.046536	1.95725	14.032164	0.0	0.443828	0.022379	2.397022	2.273037	0.269241	0.0	4.35027	0.861817	0.3203709999999999	4.331735	0.091508	3.417013	0.060748	0.067613	0.21489	0.4911099999999999	0.02804	0.017607	0.369415	0.510549	0.266886	1.0944	0.215093	20.676472	0.0	0.284428	0.0	1.078866	0.218987	0.21471	0.216888	0.05725	0.0	0.0	1.186306	0.0	1.933387	8.22664	0.4813	0.50356	0.0	1.942894	1.1900510000000002	0.4323	0.137388	4.053327	0.0	0.062993	0.252179	0.0	0.76535	0.0	0.0	0.698102	0.5376	0.352113	0.0	0.0	0.0	0.672383	0.070452	2.20782	0.664381	0.515111	0.0	0.8506259999999999	0.45912	1.651196	0.410831	0.15186	11.663623	0.0	0.0	0.336452	0.0	0.12502	0.0	0.01458	1.09508	0.431619	0.058945	1.01778	0.07611	0.0	0.0	0.0	3.758233	5.277338	0.25544	0.332698	1.87231	0.0	0.197292	6.073611	0.052437	4.126521	1.72093	0.0	0.15623	0.49935	0.266593	0.1214649999999999	13.776742999999998	0.076882	0.731192	0.720362	0.0	7.474025	0.0	0.0	0.94017	0.32789	0.0	1.66347	0.133733	0.02911	6.817564	0.02842	3.232096	0.11976	0.12796	0.239488	0.112404	0.0	0.104934	0.0	0.38104	1.425088	0.847663
