feature	metadata	value	coef	abs coef	stderr	N	N.not.0	pval	qval	p-val rank	q-val adjusted for block	Log q val
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Pararoseburia.s__Pararoseburia.lenta	BMI	BMI	0.036837904	0.036837904	0.056997101	146	18	0.519166554	0.853349411	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__TANB77.f__CAG.508.g__CAG.273.s__CAG.273.sp000438355	Group	PD	0.03661464	0.03661464	0.180670491	146	40	0.83970384	0.967351413	1	0.937460406	0.028047066
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Massilistercora.s__Massilistercora.sp902406105	Sex_Male1_Female2	Female	0.036360701	0.036360701	0.083604509	146	15	0.664314812	0.915115064	1	0.939697107	0.02701211
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Eisenbergiella.s__Eisenbergiella.porci	BMI	BMI	-0.036239185	0.036239185	0.0541939	146	19	0.504823546	0.846790416	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Negativibacillus.s__Negativibacillus.faecipullorum	Age	Age	-0.036021602	0.036021602	0.047483289	146	17	0.449394763	0.828256066	1	0.750328756	0.124748409
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Coprococcus_A.s__Coprococcus_A.catus	Group	PD	0.036007674	0.036007674	0.238814706	146	51	0.880375335	0.977043509	1	0.957152254	0.019018974
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes.senegalensis	Age	Age	0.035926526	0.035926526	0.069633269	146	29	0.606734723	0.889006019	1	0.878723227	0.056147894
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Ventrisoma.s__Ventrisoma.faecale	BMI	BMI	-0.035812583	0.035812583	0.06866077	146	20	0.60280612	0.885852609	1	0.901797956	0.044890754
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Adlercreutzia.s__Adlercreutzia.equolifaciens	BMI	BMI	-0.035619208	0.035619208	0.100235144	146	118	0.722873084	0.942823133	2	0.958640723	0.018344126
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Eubacterium_G.s__Eubacterium_G.segne	BMI	BMI	-0.035530062	0.035530062	0.055415074	146	27	0.522496178	0.854542086	3	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.sp900066205	Sex_Male1_Female2	Female	-0.035431749	0.035431749	0.292593502	146	44	0.903794145	0.97969322	1	0.978314865	0.009521348
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__QAMH01.g__QAMH01.s__QAMH01.sp900544245	Sex_Male1_Female2	Female	-0.035416941	0.035416941	0.18853006	146	33	0.851267714	0.968708374	2	0.973621178	0.011609988
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Onthomonas.s__Onthomonas.sp003150485	BMI	BMI	0.035344713	0.035344713	0.08821108	146	32	0.689282018	0.926725666	1	0.944661754	0.024723667
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.sp934394595	BMI	BMI	0.035252407	0.035252407	0.07937538	146	53	0.657659748	0.912791667	2	0.931684642	0.030731063
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium.sp900539885	Sex_Male1_Female2	Female	0.03510899	0.03510899	0.245885397	146	53	0.88667053	0.977043509	1	0.978314865	0.009521348
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Ruminococcus_B.s__Ruminococcus_B.gnavus	Sex_Male1_Female2	Female	-0.034977911	0.034977911	0.315175496	146	49	0.911796488	0.97969322	2	0.978314865	0.009521348
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia.s__Blautia.celeris	Age	Age	-0.034617377	0.034617377	0.067877013	146	25	0.610877109	0.891582591	1	0.878723227	0.056147894
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.acetigignens	Sex_Male1_Female2	Female	-0.034118601	0.034118601	0.228511647	146	56	0.881531841	0.977043509	1	0.978314865	0.009521348
d__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus.sp001556435	Age	Age	-0.034055559	0.034055559	0.139317184	146	113	0.807253662	0.956176942	1	0.959715001	0.017857717
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Aristaeellaceae.g__Pullichristensenella.s__Pullichristensenella.stercorigallinarum	BMI	BMI	-0.033595106	0.033595106	0.061571063	146	23	0.586213158	0.875224436	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Acutalibacter.s__Acutalibacter.sp900548545	Age	Age	-0.033434818	0.033434818	0.065191557	146	24	0.60887404	0.890392308	1	0.878723227	0.056147894
d__Bacteria.p__Actinomycetota.c__Actinomycetes.o__Actinomycetales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium.dentium	BMI	BMI	-0.033432188	0.033432188	0.069568609	146	15	0.631598349	0.90331848	1	0.92999127	0.031521128
d__Bacteria.p__Actinomycetota.c__Actinomycetes.o__Actinomycetales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium.bifidum	Age	Age	0.033284936	0.033284936	0.134840954	146	25	0.805399711	0.9547369	1	0.959715001	0.017857717
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.faecis	Age	Age	-0.033087011	0.033087011	0.082636142	146	20	0.689494635	0.926725666	2	0.924268794	0.03420171
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Gordonibacter.s__Gordonibacter.urolithinfaciens	Age	Age	0.03302981	0.03302981	0.061981358	146	20	0.594973126	0.878907964	3	0.870279035	0.060341479
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Longicatena.s__Longicatena.caecimuris	Sex_Male1_Female2	Female	-0.033021503	0.033021503	0.163530033	146	28	0.840273743	0.967351413	1	0.970648582	0.012937976
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.luti	Age	Age	-0.032947928	0.032947928	0.079111783	146	37	0.677720411	0.922538431	1	0.91607095	0.038070889
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Flavonifractor.s__Flavonifractor.plautii	BMI	BMI	-0.032611796	0.032611796	0.106235147	146	65	0.759330058	0.948763496	1	0.962055406	0.016799916
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Aristaeellaceae.g__Fimadaptatus.s__Fimadaptatus.sp900553645	Sex_Male1_Female2	Female	-0.032492626	0.032492626	0.084303742	146	17	0.700525992	0.928108595	1	0.939697107	0.02701211
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__UBA644.g__UBA644.s__UBA644.sp900547165	Sex_Male1_Female2	Female	0.032222595	0.032222595	0.101447968	146	15	0.751255174	0.944435075	2	0.939697107	0.02701211
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Avimicrobium.s__Avimicrobium.caecorum	Group	PD	-0.031698261	0.031698261	0.123277142	146	26	0.797466974	0.952419978	1	0.923427871	0.034597022
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.sp900551715	BMI	BMI	-0.03144625	0.03144625	0.052174679	146	20	0.547704695	0.862490762	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Scatomorpha.s__Scatomorpha.intestinigallinarum	Group	PD	0.031374175	0.031374175	0.187715819	146	23	0.867510861	0.973558915	1	0.948681468	0.022879583
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Limivivens.s__Limivivens.sp934393555	Age	Age	-0.031230364	0.031230364	0.066428435	146	34	0.639011251	0.906124011	1	0.886600396	0.052272079
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Aristaeellaceae.g__Alectryocaccomicrobium.s__Alectryocaccomicrobium.faecavium	Sex_Male1_Female2	Female	0.03011784	0.03011784	0.127367216	146	23	0.813427933	0.958697639	1	0.959117577	0.01812815
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__CAG.274.g__CAG.274.s__CAG.274.sp900545305	BMI	BMI	-0.030075108	0.030075108	0.052733479	146	17	0.56939977	0.872786714	1	0.890037633	0.05059163
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes_A.s__Alistipes_A.hominis	BMI	BMI	-0.030061095	0.030061095	0.069941088	146	36	0.668017037	0.918448245	2	0.932451226	0.030373876
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.170.s__CAG.170.sp900553545	BMI	BMI	-0.030025385	0.030025385	0.05033371	146	17	0.551815319	0.862590435	3	0.890037633	0.05059163
d__Bacteria.p__Bacillota_G.c__DTU025.o__DTUO25.f__HGM14224.g__HGM14224.s__HGM14224.sp900761905	BMI	BMI	-0.029829812	0.029829812	0.049291373	146	19	0.54607248	0.862388588	4	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__CAG.274.g__CAG.274.s__CAG.274.sp900545305	Age	Age	-0.029799447	0.029799447	0.052330732	146	17	0.56999387	0.872786714	1	0.856135371	0.06745756
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__QAND01.g__UMGS1975.s__UMGS1975.sp959600905	Group	PD	-0.029625857	0.029625857	0.142949464	146	33	0.836126902	0.967351413	1	0.937460406	0.028047066
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.luti	Sex_Male1_Female2	Female	0.029589469	0.029589469	0.163527234	146	37	0.85667996	0.970168978	1	0.976824101	0.010183634
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Dorea_D.s__Dorea_D.sp900543415	BMI	BMI	0.029509953	0.029509953	0.108446078	146	28	0.785945221	0.952419978	1	0.962055406	0.016799916
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter.s__Odoribacter.splanchnicus	Group	PD	-0.029227622	0.029227622	0.221770225	146	94	0.895343302	0.97969322	1	0.96779883	0.014214907
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus.s__Anaerotruncus.rubiinfantis	BMI	BMI	-0.029124365	0.029124365	0.043514346	146	19	0.504435649	0.846790416	1	0.890037633	0.05059163
d__Archaea.p__Methanobacteriota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter_A.s__Methanobrevibacter_A.smithii	BMI	BMI	0.029058927	0.029058927	0.16826222	146	55	0.863143797	0.973558915	2	0.966256934	0.014907377
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Porcipelethomonas.s__Porcipelethomonas.sp900538575	BMI	BMI	-0.028942393	0.028942393	0.130794713	146	22	0.825205484	0.962203745	3	0.96417463	0.0158443
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__CAG.115.s__CAG.115.sp003531585	Sex_Male1_Female2	Female	0.028678632	0.028678632	0.132555072	146	20	0.829037105	0.963947425	1	0.968937117	0.013704407
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Lawsonibacter.s__Lawsonibacter.aceti	Age	Age	0.028654196	0.028654196	0.040937746	146	15	0.48515684	0.841884469	1	0.79128719	0.101665865
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Coprococcus_A.s__Coprococcus_A.catus	Age	Age	-0.028461968	0.028461968	0.109825497	146	51	0.795906513	0.952419978	2	0.956011665	0.019536809
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Enterocloster.s__Enterocloster.sp900541315	BMI	BMI	0.028460564	0.028460564	0.076883826	146	35	0.711827049	0.933699693	1	0.953095911	0.020863394
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides.johnsonii	Sex_Male1_Female2	Female	-0.028457847	0.028457847	0.12842387	146	16	0.82496301	0.962203745	1	0.967198012	0.014484605
d__Bacteria.p__Bacillota_A.c__Clostridia.o__TANB77.f__CAG.508.g__CAG.269.s__CAG.269.sp000431335	BMI	BMI	0.028395823	0.028395823	0.072890586	146	18	0.697465548	0.926725666	1	0.945116358	0.02451472
d__Bacteria.p__Bacillota_A.c__Clostridia.o__TANB77.f__CAG.508.g__CAG.245.s__CAG.245.sp000435175	Age	Age	-0.028361671	0.028361671	0.068327152	146	30	0.678732756	0.923076548	1	0.91607095	0.038070889
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__CAG.194.s__CAG.194.sp000432915	BMI	BMI	0.028126133	0.028126133	0.108821275	146	32	0.79644134	0.952419978	1	0.962055406	0.016799916
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__UBA1750.g__Spyradocola.s__Spyradocola.merdavium	Age	Age	0.028089184	0.028089184	0.07162919	146	38	0.695563328	0.926725666	1	0.92540938	0.033666103
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Vescimonas.s__Vescimonas.sp900545585	Group	PD	-0.028078563	0.028078563	0.130971864	146	17	0.830566999	0.963947425	1	0.937460406	0.028047066
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes.putredinis	BMI	BMI	0.028072375	0.028072375	0.178793682	146	113	0.875469912	0.97533745	1	0.966256934	0.014907377
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Pseudoscilispira.s__Pseudoscilispira.sp018369915	Age	Age	-0.028057381	0.028057381	0.036387305	146	15	0.441999403	0.826538883	1	0.747998989	0.126098989
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__UBA644.g__UBA644.s__UBA644.sp900547165	BMI	BMI	0.027982142	0.027982142	0.049456576	146	15	0.57246742	0.872786714	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus.parasanguinis_G	Age	Age	0.027980459	0.027980459	0.115111971	146	57	0.80831611	0.956677928	1	0.959715001	0.017857717
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__RF32.f__CAG.239.g__Scatacola_A.s__Scatacola_A.faecigallinarum	Group	PD	0.027839472	0.027839472	0.247795278	146	26	0.910712604	0.97969322	1	0.976894097	0.010152515
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Peptostreptococcales.f__Anaerovoracaceae.g__Emergencia.s__Emergencia.timonensis	BMI	BMI	-0.027814229	0.027814229	0.039051194	146	15	0.477529831	0.841515665	1	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__JAGZHZ01.s__JAGZHZ01.sp018366495	BMI	BMI	-0.027724615	0.027724615	0.065049879	146	17	0.670631929	0.918448245	2	0.932451226	0.030373876
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Aristaeellaceae.g__Egerieenecus.s__Egerieenecus.sp900553315	BMI	BMI	-0.027594256	0.027594256	0.046177958	146	18	0.551124993	0.862590435	3	0.890037633	0.05059163
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Hominicoprocola.s__Hominicoprocola.sp003522105	BMI	BMI	-0.027552695	0.027552695	0.067594158	146	16	0.684193994	0.924245416	4	0.944238206	0.024918431
d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__Bilophila.wadsworthia	Age	Age	0.027367282	0.027367282	0.095995768	146	92	0.77601009	0.951566471	1	0.956011665	0.019536809
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter.s__Odoribacter.splanchnicus	Age	Age	-0.027180181	0.027180181	0.101987124	146	94	0.790253178	0.952419978	2	0.956011665	0.019536809
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium.sp900540255	BMI	BMI	-0.026949254	0.026949254	0.059128927	146	19	0.649281506	0.909164835	1	0.931684642	0.030731063
d__Bacteria.p__Bacillota_A.c__Clostridia.o__UBA1381.f__UBA1381.g__Hominilimicola.s__Hominilimicola.fabiformis	Age	Age	-0.02688957	0.02688957	0.104099681	146	116	0.796561263	0.952419978	1	0.956011665	0.019536809
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__UMGS416.g__Parachristensenella.s__Parachristensenella.sp900542005	BMI	BMI	-0.026884895	0.026884895	0.045529443	146	17	0.555839001	0.866098332	1	0.890037633	0.05059163
d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio.s__Desulfovibrio.sp018379785	Group	PD	0.026508475	0.026508475	0.129293946	146	23	0.837859229	0.967351413	1	0.937460406	0.028047066
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Hominenteromicrobium.s__Hominenteromicrobium.mulieris	BMI	BMI	-0.026224403	0.026224403	0.154870796	146	112	0.86578802	0.973558915	1	0.966256934	0.014907377
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__CAJJNI01.s__CAJJNI01.sp905193085	Age	Age	-0.026211423	0.026211423	0.043556463	146	16	0.548322248	0.862555292	1	0.837030696	0.077258615
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.sp900551715	Age	Age	0.026048338	0.026048338	0.0517762	146	20	0.615711417	0.894276	2	0.880399701	0.055320114
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Lawsonibacter.s__Lawsonibacter.aceti	Group	PD	0.025971065	0.025971065	0.089018816	146	15	0.770923818	0.95093265	1	0.919563912	0.036418081
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.170.s__CAG.170.sp900545925	Group	PD	-0.025924119	0.025924119	0.133180587	146	26	0.845954392	0.968284446	2	0.941274208	0.026283841
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Onthomonas.s__Onthomonas.sp900545815	Group	PD	-0.025921179	0.025921179	0.147971802	146	27	0.861201502	0.973079643	3	0.947321653	0.023502536
d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio.s__Desulfovibrio.sp018379785	BMI	BMI	-0.025534071	0.025534071	0.059916979	146	23	0.670666791	0.918448245	1	0.932451226	0.030373876
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__CAG.115.s__CAG.115.sp003531585	BMI	BMI	-0.02549716	0.02549716	0.064621501	146	20	0.693784553	0.926725666	2	0.944661754	0.024723667
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__CAJJNI01.s__CAJJNI01.sp905193085	BMI	BMI	-0.025331774	0.025331774	0.043891682	146	16	0.564797059	0.870171369	3	0.890037633	0.05059163
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia.biwaensis	Sex_Male1_Female2	Female	-0.025292115	0.025292115	0.302084781	146	20	0.933398017	0.988958916	1	0.982824682	0.007523946
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Peptostreptococcales.f__Anaerovoracaceae.g__Fimisoma.s__Fimisoma.avicola	Group	PD	-0.025289578	0.025289578	0.138320006	146	20	0.855200672	0.969227429	1	0.943495727	0.025260062
d__Bacteria.p__Bacillota_G.c__DTU025.o__DTUO25.f__HGM14224.g__HGM14224.s__HGM14224.sp900761905	Sex_Male1_Female2	Female	0.025258999	0.025258999	0.101109095	146	19	0.803104075	0.953907899	1	0.953526743	0.020667122
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__Erysipelotrichales.f__Coprobacillaceae.g__Coprobacillus.s__Coprobacillus.cateniformis	Sex_Male1_Female2	Female	-0.025199411	0.025199411	0.107489089	146	15	0.814998372	0.958697639	2	0.959117577	0.01812815
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.170.s__CAG.170.sp900545925	Sex_Male1_Female2	Female	-0.025178497	0.025178497	0.126599489	146	26	0.842651221	0.967351413	3	0.970648582	0.012937976
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__Erysipelotrichales.f__Coprobacillaceae.g__Faecalibacillus.s__Faecalibacillus.faecis	BMI	BMI	0.024676248	0.024676248	0.078076649	146	30	0.752447893	0.945140258	1	0.962055406	0.016799916
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Peptostreptococcales.f__Peptostreptococcaceae.g__Terrisporobacter.s__Terrisporobacter.sp900557165	Sex_Male1_Female2	Female	-0.024652795	0.024652795	0.152998747	146	26	0.872229575	0.975051406	1	0.978314865	0.009521348
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia_D.s__Roseburia_D.yibonii	Age	Age	-0.024640723	0.024640723	0.070799811	146	20	0.728352958	0.944435075	1	0.942574416	0.025684352
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Aristaeellaceae.g__Pullichristensenella.s__Pullichristensenella.sp946496415	Age	Age	0.024196011	0.024196011	0.064019114	146	33	0.706057126	0.932269603	2	0.933093163	0.030074993
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Peptostreptococcales.f__Peptostreptococcaceae.g__Intestinibacter.s__Intestinibacter.bartlettii	Age	Age	0.02419421	0.02419421	0.106571523	146	54	0.820746592	0.959500305	3	0.965280583	0.01534643
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Lawsonibacter_A.s__Lawsonibacter_A.hominis	BMI	BMI	-0.024086708	0.024086708	0.064285573	146	31	0.708479892	0.933699693	1	0.953095911	0.020863394
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Enterocloster.s__Enterocloster.bolteae	BMI	BMI	-0.024038825	0.024038825	0.088558587	146	34	0.786460051	0.952419978	2	0.962055406	0.016799916
