ID	PD_9P_metaphlan4	PD_8P_metaphlan4	PD_84P_metaphlan4	PD_83P_metaphlan4	PD_82P_metaphlan4	PD_7P_metaphlan4	PD_79S_metaphlan4	PD_78P_metaphlan4	PD_77P_metaphlan4	PD_76P_metaphlan4	PD_75P_metaphlan4	PD_74P_metaphlan4	PD_73P_metaphlan4	PD_70P_metaphlan4	PD_6P_metaphlan4	PD_66P_metaphlan4	PD_65P_metaphlan4	PD_64P_metaphlan4	PD_63P_metaphlan4	PD_60P_metaphlan4	PD_5P_metaphlan4	PD_59P_metaphlan4	PD_58P_metaphlan4	PD_57P_metaphlan4	PD_56P_metaphlan4	PD_55P_metaphlan4	PD_54P_metaphlan4	PD_53P_metaphlan4	PD_52P_metaphlan4	PD_51P_metaphlan4	PD_50P_metaphlan4	PD_4P_metaphlan4	PD_48P_metaphlan4	PD_47P_metaphlan4	PD_46P_metaphlan4	PD_45P_metaphlan4	PD_44P_metaphlan4	PD_43P_metaphlan4	PD_42P_metaphlan4	PD_41P_metaphlan4	PD_40P_metaphlan4	PD_3P_metaphlan4	PD_39P_metaphlan4	PD_38P_metaphlan4	PD_35P_metaphlan4	PD_34P_metaphlan4	PD_33P_metaphlan4	PD_32P_metaphlan4	PD_31P_metaphlan4	PD_30P_metaphlan4	PD_2P_metaphlan4	PD_29P_metaphlan4	PD_28P_metaphlan4	PD_27P_metaphlan4	PD_25P_metaphlan4	PD_232S_metaphlan4	PD_231P_metaphlan4	PD_230S_metaphlan4	PD_229P_metaphlan4	PD_228S_metaphlan4	PD_227P_metaphlan4	PD_226S_metaphlan4	PD_225P_metaphlan4	PD_224S_metaphlan4	PD_223P_metaphlan4	PD_222S_metaphlan4	PD_221P_metaphlan4	PD_217P_metaphlan4	PD_216S_metaphlan4	PD_215S_metaphlan4	PD_214S_metaphlan4	PD_213S_metaphlan4	PD_212S_metaphlan4	PD_211P_metaphlan4	PD_210S_metaphlan4	PD_209P_metaphlan4	PD_208S_metaphlan4	PD_207P_metaphlan4	PD_206S_metaphlan4	PD_205P_metaphlan4	PD_204_metaphlan4	PD_203_metaphlan4	PD_200S_metaphlan4	PD_1P_metaphlan4	PD_198_metaphlan4	PD_197_metaphlan4	PD_196_metaphlan4	PD_195_metaphlan4	PD_194S_metaphlan4	PD_193P_metaphlan4	PD_191P_metaphlan4	PD_190S_metaphlan4	PD_189P_metaphlan4	PD_188S_metaphlan4	PD_184S_metaphlan4	PD_183P_metaphlan4	PD_182S_metaphlan4	PD_181P_metaphlan4	PD_180S_metaphlan4	PD_179P_metaphlan4	PD_178S_metaphlan4	PD_177P_metaphlan4	PD_176S_metaphlan4	PD_175P_metaphlan4	PD_174S_metaphlan4	PD_173P_metaphlan4	PD_172S_metaphlan4	PD_171P_metaphlan4	PD_170S_metaphlan4	PD_16P_metaphlan4	PD_169P_metaphlan4	PD_167P_metaphlan4	PD_166_metaphlan4	PD_165S_metaphlan4	PD_164P_metaphlan4	PD_163S_metaphlan4	PD_162P_metaphlan4	PD_161S_metaphlan4	PD_160P_metaphlan4	PD_15P_metaphlan4	PD_159S_metaphlan4	PD_158P_metaphlan4	PD_157S_metaphlan4	PD_156P_metaphlan4	PD_153S_metaphlan4	PD_152P_metaphlan4	PD_151S_metaphlan4	PD_150P_metaphlan4	PD_14P_metaphlan4	PD_149S_metaphlan4	PD_148P_metaphlan4	PD_147_metaphlan4	PD_146S_metaphlan4	PD_145P_metaphlan4	PD_142S_metaphlan4	PD_141P_metaphlan4	PD_140S_metaphlan4	PD_13P_metaphlan4	PD_138S_metaphlan4	PD_137P_metaphlan4	PD_134S_metaphlan4	PD_131P_metaphlan4	PD_130S_metaphlan4	PD_12P_metaphlan4	PD_129P_metaphlan4	PD_128S_metaphlan4	PD_127S_metaphlan4	PD_126P_metaphlan4	PD_123P_metaphlan4	PD_122S_metaphlan4	PD_121S_metaphlan4	PD_120S_metaphlan4	PD_11P_metaphlan4	PD_119P_metaphlan4	PD_118_metaphlan4	PD_117_metaphlan4	PD_116P_metaphlan4	PD_115S_metaphlan4	PD_114P_metaphlan4	PD_113P_metaphlan4	PD_112S_metaphlan4	PD_111P_metaphlan4	PD_110S_metaphlan4	PD_10P_metaphlan4	PD_109S_metaphlan4	PD_108S_metaphlan4	PD_105P_metaphlan4	PD_104P_metaphlan4	PD_100P_metaphlan4
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_MCC283	0	0	0	0	0	0	0	0	0	0	0.008299211	0	0	0	0	0	0	0.024661892	0	0.002459637	0.00172259	0	0	0	0	0.002367135	0	0	0.002608613	0	0	0.024666083	0	0	0	0	0	0.002900397	0.002734208	0	0	0	0.002672706	0	0	0	0.001590317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004503611	0	0	0	0	0	0	0.000945716	0.002667899	0.020940031	0	0	0	0	0	0.017832948	0.001264743	0	0	0	0	0	0.003094476	0.005834325	0	0	0.004373581	0	0	0	0	0.022619755	0.044203402	0	0	0	0	0	0.002304509	0.001764417	0	0	0	0.002680587	0.00334526	0	0	0.017827738	0	0	0	0.001209285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04532584	0	0.065991393	0	0	0	0	0	0	0.012801224	0	0	0	0	0	0	0.001262749	0.006138646	0.002642794	0.002021643	0	0	0.00296432	0	0	0	0	0	0	0.002581455	0	0	0	0.003903591	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium	0.007974963	0	0	0	0	0	0.004088725	0.002357553	0.00227852	0	0	0	0.004742352	0.004465575	0.00753706	0.002209923	0.001766576	0.002338921	0.003225284	0.003006594	0.003562812	0.003218381	0.001489668	0	0.001429608	0.002031605	0.003565423	0.007523619	0.002793971	0	0	0.004575406	0.002482987	0	0	0.003640553	0	0.003106357	0	0	0	0.002433762	0.00518486	0.007443254	0.001337762	0.001671265	0	0.001782514	0.00240799	0.002587479	0	0	0	0.001773236	0.006587823	0.002024393	0.001642924	0.003373017	0.004927116	0.005209613	0.003993547	0.001976252	0.004726933	0.001051243	0	0.006470151	0.002751553	0	0	0.001595735	0.001306947	0	0	0	0.001594226	0	0.003091535	0	0.002170325	0.003574266	0.002211217	0.005631383	0.002836411	0.002533169	0.001828015	0	0.004831271	0.002857549	0	0	0	0.001549013	0.002035444	0	0.001556551	0.00183187	0	0.00382396	0	0.0025009	0	0.001830878	0.004796275	0.003948804	0.001827576	0.003569466	0.00213449	0.001101316	0.004012281	0.00304946	0.001090509	0	0.003242447	0	0	0.004697517	0.005201573	0	0.002966477	0	0.00146031	0.002491309	0.002731	0.003889695	0.007815799	0	0	0.004239137	0.006020104	0.030316763	0.004736906	0.002546201	0.005231354	0.001750557	0.001520314	0.003251369	0.001497801	0.004530326	0	0.001402524	0.002663908	0	0.002636098	0	0.002362545	0.001359338	0	0	0.001174611	0	0.004681525	0	0	0.00242806	0.001770824	0.001492112	0.003265268	0	0.013044816	0	0	0	0.002606105	0	0.001344901	0.001328148	0	0.001617923	0.004694296
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB74412|s__GGB74412_SGB5075	0	0	0.003271885	0	0.003566512	0	0	0	0.001985292	0	0.00214405	0	0.003976872	0	0.003519936	0	0	0	0.001505015	0	0	0	0	0	0	0	0	0	0	0	0	0.004100254	0	0	0	0.017881614	0	0.002897258	0	0	0	0.015248077	0	0.002069026	0	0	0.001393091	0.001355636	0	0	0	0	0	0.002033656	0.001645874	0.00134166	0	0	0	0.00200893	0.002866379	0.004304403	0.002134264	0	0	0.001175452	0	0	0	0.008310084	0.022167144	0	0	0	0.011692898	0	0	0	0	0	0	0	0	0	0.002826761	0	0.003490863	0	0.001701387	0.012479509	0	0.005003783	0.001223804	0	0.023984806	0.007144751	0.072801307	0	0.004363482	0.001957087	0.001130069	0	0.001519696	0.006567988	0.001861373	0	0.004937061	0	0.002372204	0	0	0.001193728	0.003698763	0.001071012	0.00491491	0.00313998	0.008456244	0	0.006162649	0	0	0.005567245	0	0	0	0	0	0	0.001944768	0	0	0.003898056	0.005405779	0.007129063	0	0	0.000802868	0	0	0	0	0	0.006564971	0	0	0.001495272	0.001674277	0	0	0	0	0.00196518	0	0	0.003849798	0	0.005774453	0	0.006260647	0.004749857	0	0	0.01185035	0.003358118	0	0.001214674	0.001748233	0	0.003754622
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_communis	0	0	0.002196451	0	0	0	0.002580983	0.006825575	0.002217819	0	0	0	0	0	0.002978958	0	0.004119878	0.002413148	0	0	0.002763861	0.012423052	0	0	0.002046523	0	0	0.002754908	0.00298672	0.002541108	0	0.002976157	0	0.020091255	0.002264515	0.002615539	0.001675637	0.002179222	0.002247745	0.005698156	0	0.002148768	0.004522901	0	0	0	0.002690558	0.002886725	0	0.003194501	0.005212081	0.001943058	0.013109849	0.001795388	0	0.002434326	0.001116556	0	0	0.004023707	0	0.004833255	0.004585808	0	0.008740777	0.001441236	0.002812867	0	0	0.001576158	0	0.004477787	0	0	0.001415317	0.000879243	0.002631927	0.001164145	0.010101213	0	0	0.003045148	0.001947386	0.007880194	0.002485718	0.003477934	0	0.010864131	0.002092005	0	0	0.001870974	0.002196369	0	0.000966819	0.013021535	0	0.002352249	0	0	0.002257272	0.003223187	0.001538689	0.011060923	0	0.00647235	0.00291494	0.002595223	0.00192986	0.003924657	0.014878597	0	0.001552065	0.018478074	0.002708276	0.002426642	0.004547352	0	0.001564954	0.010154185	0	0.001336898	0	0	0.001719506	0.001836935	0.002207244	0.005581427	0.003332595	0.002943269	0.004617348	0.004902803	0	0	0	0	0.000864864	0	0	0	0	0	0	0	0	0.001289846	0	0.009493761	0	0.004230004	0.002264436	0.002341249	0	0.002144079	0	0.001624887	0.001633686	0	0	0	0	0	0.001561768	0.004857745	0.001548982	0	0	0.001305007	0.002668647
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_bolteae	0.0037805	0.008159039	0	0	0	0.00568574	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003614813	0	0.007186637	0	0.008627186	0	0	0.00392812	0	0.006941913	0.004594674	0	0	0	0.003616987	0	0	0	0	0.005934088	0	0.006433569	0.003586669	0	0.003785142	0	0	0	0	0	0	0	0	0	0	0.004102981	0.002801212	0	0.002478792	0.002758951	0	0	0.002461753	0	0.00190246	0	0.002630298	0	0	0	0	0	0	0	0	0	0.002174477	0.003416107	0.003482533	0	0	0	0	0.001917767	0	0	0.003865377	0.006324369	0	0	0	0	0	0	0	0	0.001638832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007956197	0	0.001964325	0.002905767	0.002216384	0	0	0	0	0	0	0	0	0	0.00304983	0	0.006420386	0	0	0.003260964	0	0	0.003012249	0.004624978	0.017624807	0	0	0.004476941	0	0	0.153241586	0	0	0	0	0	0	0.013032857	0	0.002594968	0	0	0.007669043	0	0.007356622	0.002399051	0	0.006748932	0	0	0.005908171	0	0.006908109	0	0.003457045	0.004606557	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_massiliensis	0	0	0	0	0	0	0	0	0	0.012534514	0	0	0.012665323	0	0	0	0	0	0	0	0	0.00617096	0	0	0.003751384	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003610393	0	0	0	0.011516264	0	0	0	0.002973883	0	0	0.009801765	0	0.002998373	0.027144497	0.006036494	0	0.005644656	0	0	0	0.0036282	0	0	0	0	0	0	0	0	0	0	0.011125882	0	0	0	0	0	0	0.001856749	0	0	0	0	0.004530089	0	0	0	0	0.001931001	0	0.014595831	0	0.015642651	0	0	0	0	0	0	0	0	0.009344914	0	0.012003864	0.017925317	0	0.007635803	0	0.011322928	0	0	0	0	0	0	0	0.022276395	0.029162273	0	0.006226339	0.013673251	0	0	0	0	0	0	0	0	0.002868207	0	0	0	0	0	0	0	0	0	0	0	0.025902866	0	0	0	0	0.010366596	0	0	0	0	0	0.00689376	0.002263483	0.005344976	0	0	0.003349415	0	0	0	0	0	0	0.00763402	0	0	0	0.047541792	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	0	0	0	0	0.006305391	0	0.001560595	0.00405673	0	0	0.002453277	0	0.005280881	0	0.006991018	0.008870725	0.010395111	0	0	0	0.002776566	0.002687988	0	0.012833855	0.003641259	0.006862899	0	0	0	0.003986928	0	0	0.004234747	0	0	0	0.004838013	0.003149998	0.001850385	0.002115538	0	0.014349909	0	0.007153088	0.007215308	0.002847539	0	0	0.006299193	0.005133861	0.005583574	0	0	0	0	0.001498361	0.007871019	0.005769324	0.008588533	0.005000471	0.003892708	0.002633768	0.001878412	0	0	0.008014321	0.001500107	0	0	0.006151674	0.00188065	0.006404548	0	0	0.002587286	0	0	0.001596513	0.001811166	0.008314221	0	0	0.003738898	0	0.004216715	0.001415357	0.001863023	0	0.002429789	0.002171304	0	0.003722403	0.00329013	0	0.002852808	0	0	0	0.00430706	0.002177631	0.002091008	0.001948593	0.002777178	0	0.00503356	0	0.006197886	0.003513745	0.003187944	0.003598823	0	0	0.004023793	0	0.001973325	0.003404317	0.00419459	0	0.006499468	0.002840249	0.005619563	0	0.004351798	0.011274458	0.002523074	0	0	0	0	0	0	0.003428613	0	0.001210958	0	0.006458761	0.00208969	0	0.002829299	0.004907104	0.012789703	0	0.003817702	0	0	0.004006275	0	0	0	0	0.001408158	0.002604943	0	0	0	0	0.006446019	0	0.004949177	0	0	0.002179054	0.002417899	0	0	0.007063699	0	0.004577527	0.003409019
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus	0	0	0	0	0	0	0.004745289	0.001591775	0	0	0	0	0	0.010619738	0.020027532	0.009724889	0	0	0.009329688	0.007741249	0	0	0	0.00231209	0	0	0	0	0	0	0.014823791	0	0	0.01715899	0	0	0	0.004949639	0.001898755	0.016150065	0	0	0.001702442	0	0	0	0	0.002773253	0	0	0	0	0	0.003594918	0	0.002398616	0	0	0.018447439	0	0	0.007070539	0.014699009	0	0	0	0.012105561	0	0	0	0	0	0	0	0	0	0.013629589	0	0	0	0.005723784	0.004901059	0	0	0	0	0	0.000854239	0	0	0	0	0	0	0	0.006784093	0	0.004073662	0	0	0	0.019539442	0	0.00668918	0	0.006111617	0	0	0	0.001577917	0	0	0	0	0	0	0	0	0	0	0.000627522	0	0	0.009611175	0	0.002232287	0	0	0.015664379	0	0	0	0	0	0.009006333	0	0.008069621	0.001293814	0.00174062	0	0.001662182	0.004351655	0	0.017261707	0	0.039273468	0	0	0.001399361	0.002556937	0	0	0.01178501	0	0.005708997	0	0	0	0	0.002771941	0	0.007382062	0.007679796	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB9715|s__GGB9715_SGB15267	0	0	0.005893039	0	0.01874385	0	0.00542746	0	0.001385617	0	0	0	0.005917774	0	0	0	0.016988481	0	0	0.00173726	0	0	0	0	0.004296427	0.044233519	0	0	0	0	0.008858509	0	0	0.018409158	0	0	0	0.001117083	0	0.008503544	0	0	0	0	0	0.002878787	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008324577	0	0.015901963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003090963	0	0	0	0	0.024503284	0.002884682	0	0	0	0	0	0	0.039861894	0.072871088	0	0	0	0	0	0	0.016902794	0.009850897	0.038663386	0	0	0	0.006398664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009012284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001448908	0	0	0.00474546	0	0	0	0	0	0	0	0	0.005163773	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354|f__FGB1354|g__GGB3304|s__GGB3304_SGB4367	0	0	0.004005921	0	0	0	0	0.012615938	0.010117375	0	0	0.002695756	0.007123969	0	0.002322395	0	0	0	0	0	0.007374767	0	0.005628091	0	0.011982974	0.003514718	0	0	0.011340843	0.001510865	0	0	0	0	0	0	0	0	0	0	0	0.002503971	0.015618217	0	0	0	0.00349216	0	0	0	0.012672824	0	0	0.017228446	0	0	0	0	0	0.001839954	0	0	0	0	0.033995906	0	0.007289639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018072107	0	0	0.002345677	0.043644997	0.000828857	0.034474381	0	0.003033758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031633538	0	0	0	0	0	0	0	0.00162694	0.001194641	0	0	0	0.001131828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002543904	0	0	0	0	0	0	0.012443781	0	0	0	0.001011247	0	0	0	0	0.054165707	0	0.00328772	0	0	0	0	0.020281192
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_ER4	0	0	0.002765761	0	0	0	0.004016001	0	0.002465032	0	0.001882342	0	0.00551113	0	0.013056175	0	0.002055553	0.004714166	0	0.002394194	0.00420696	0.002618359	0.001723553	0	0.001414877	0.003908954	0	0.002982429	0.001788543	0	0	0.003619679	0	0.016411292	0	0.004539147	0.002524716	0.004120146	0	0.006727412	0	0.004295919	0.002677461	0.003233651	0	0.004406749	0.004213078	0.002004017	0.007757937	0.002053211	0.005185451	0	0.012763271	0.002705058	0	0.005996051	0	0	0	0.002012931	0	0.009925845	0.006662021	0	0	0.004075131	0.003463619	0	0	0	0.003059242	0.002731234	0	0	0.001586016	0.002595957	0	0	0.006770997	0	0.003341848	0.002026786	0.008244155	0.00443159	0.003679371	0.002966849	0.002071405	0.001765962	0.003756784	0.009183747	0	0.002110136	0	0.006770402	0.001282019	0	0	0.001398971	0.003514094	0.001595802	0.003169478	0.004019971	0	0	0.007401233	0.004983271	0.002711144	0.003023007	0.00220565	0.001837649	0.00243366	0	0.004680555	0.001590776	0	0.009673131	0.004128866	0	0.001277233	0.010843696	0	0.002211515	0.003196623	0	0.003828756	0	0	0	0	0	0.002597258	0.002839638	0.001738017	0	0	0	0.001332548	0	0.002176703	0.008013908	0.001309274	0	0.002170091	0.004137691	0	0.001190343	0	0	0	0.001399004	0.001061066	0	0.002170736	0.001847432	0.002183795	0	0.002542348	0	0	0	0	0.003393258	0.024101778	0.003399701	0.001445687	0	0.003899606	0.007672077	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus	0	0	0.005319013	0	0.003924884	0	0.003517791	0	0.002853964	0	0.003379524	0.003545392	0	0	0	0	0.003122563	0	0	0	0.004169318	0	0.004825647	0	0	0	0	0	0.006617019	0	0	0.003779268	0.00480589	0	0.004374571	0.003943716	0	0.003755321	0	0.007036234	0	0.003539555	0.005446718	0	0	0.008789017	0	0.005229214	0	0.003013728	0.003353287	0	0	0.004390407	0	0.004211194	0.00188068	0	0	0.004785327	0.002765953	0.003248859	0.001938591	0.001672512	0.005107951	0.003659327	0.009833704	0	0	0.003500506	0.005708696	0.002657248	0	0	0.001981319	0.00166905	0.002773172	0	0.003744862	0.003779452	0.008346123	0.004344477	0.002142454	0.008184466	0.002346722	0.011879604	0	0.002999594	0.001825854	0.00447403	0	0.004652889	0	0.002194122	0.001765102	0.003214576	0	0.002992332	0.003146465	0	0.002080913	0.004068034	0.002417498	0.00456298	0.003609608	0.003717868	0.003616221	0.006961048	0	0.002777525	0.002528621	0.00442634	0	0.005159634	0.004424151	0	0.003671817	0	0.001996878	0.007677962	0.001884259	0.001918169	0	0	0.005516716	0.002628726	0	0.007677448	0	0.003365632	0	0.002101001	0	0.002529048	0	0	0.001182396	0.003518708	0.002916166	0.005979126	0.001402726	0	0.003316547	0.003947622	0	0.0026479	0	0.003941712	0	0.002042663	0.001464303	0.003777056	0.00275198	0.004475256	0.006187917	0.00469544	0.001262698	0	0.003234998	0.002114864	0	0.004517982	0.004507644	0.004621996	0	0.00158603	0.003018969	0.005380059	0.003500876
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	0.003985984	0	0.001486935	0	0	0	0	0	0	0	0	0.001911386	0.008353794	0.012273331	0.003083221	0	0	0	0	0	0	0.003802357	0.003393911	0.002204403	0.001278498	0.01413035	0	0.004190901	0.001697195	0	0	0	0.010122168	0.00479283	0	0.001857199	0	0	0.014542557	0	0.003410078	0.001603031	0	0	0	0.001622701	0	0	0	0.012243737	0	0.005399984	0	0.001474275	0.013368022	0	0	0.003140571	0	0.001073409	0.002016776	0.001727716	0.002388864	0	0	0.001124298	0.000996714	0	0	0.001641343	0	0.001724542	0	0	0	0.001261092	0	0.028480786	0.001439087	0.050817705	0.001337986	0.005048233	0	0	0	0	0	0.001274022	0	0.000986332	0	0.002792533	0.012223346	0	0	0.001021539	0	0.002509824	0	0	0	0	0	0	0.001783319	0	0	0	0.001242406	0.001325101	0	0.002032142	0.001129428	0	0.001324455	0.000917129	0.001125856	0	0.00121423	0.002091033	0.001573233	0.010298978	0	0.003596334	0	0.002513929	0.004779283	0.002715363	0.004000877	0.001867689	0.000864994	0.000994658	0	0	0	0.008496196	0.002267278	0.002574517	0	0.001562357	0.003384092	0.001724249	0	0.023608854	0.002407728	0	0	0	0.000896559	0.001376667	0	0.004587488	0.001817809	0.002098971	0	0	0.020460303	0	0.001984823	0.003185064	0	0.001764046	0.001227359	0	0	0.002260165	0.003745342	0	0.015708493
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	0.001247878	0.002250448	0.002336342	0	0	0	0	0.002699313	0.0132046	0	0.003320305	0	0.00879286	0	0	0.001741321	0.002005771	0	0	0	0.010600919	0	0.008671822	0.001496672	0.000673462	0	0.001646025	0.006133841	0	0.004069173	0	0	0.004686309	0	0	0.003347939	0.001733432	0	0.003349447	0.001120315	0.002058532	0	0.003892394	0.004059897	0.001089834	0	0.015309061	0	0.008192427	0.007985698	0	0.002943948	0.010033084	0.007672676	0	0	0.004566937	0.002943247	0	0.009455388	0.011710913	0	0	0	0	0.006206558	0.001357042	0	0	0	0	0.002358322	0	0	0.00989405	0.002139934	0	0.001022596	0.005004573	0.013874636	0	0.000898521	0.016558469	0.004544855	0.00572424	0.001344129	0.010223514	0.00077467	0.0024848	0	0	0.007439112	0.001162038	0.009584753	0	0	0	0	0.00275167	0	0	0.005301511	0	0	0.004122668	0.002669703	0.005039725	0	0.00704564	0.00252003	0.007643576	0.003732871	0	0.001230274	0.003712946	0	0	0	0	0.003219647	0	0.003122913	0	0	0	0	0	0	0	0.010374443	0.00764413	0.002615566	0.007624501	0.006021912	0	0	0.00058838	0	0	0	0	0	0.00580455	0	0	0	0	0	0	0	0.013388428	0.002865413	0	0.002859364	0	0.001923413	0	0	0	0	0	0	0	0	0	0.002185291	0.002447971	0.004725968	0.009462702
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor_plautii	0.002983453	0.003316806	0.004522419	0	0.00310553	0	0	0	0	0.012493744	0	0	0	0.017514432	0	0	0	0	0	0	0	0.003430295	0	0	0	0	0.00391693	0	0.004014319	0.002821652	0	0	0.003307756	0.004145493	0	0	0	0	0.004265517	0	0	0.003737018	0	0	0	0.003130163	0.003038877	0.002873707	0	0	0	0.003495357	0	0	0.007853783	0	0.001945496	0.00202862	0.00367091	0	0.002635419	0.002065422	0.00507862	0.002574349	0	0.001949023	0	0	0	0.00144751	0	0	0	0	0	0.00173345	0.004616435	0.002180916	0	0.007522172	0.002227458	0.003244692	0	0.003232848	0.00208075	0.003245009	0.002211679	0	0	0.003496415	0	0	0.001918589	0	0	0.002503164	0	0	0	0	0	0	0	0.007070832	0.002413218	0	0	0	0	0	0	0.009610807	0	0	0.002565798	0.002594519	0	0	0	0.002577589	0.003115598	0.001693481	0.001979806	0.00370658	0	0	0.003670734	0.00239053	0.00252328	0	0.005020556	0	0	0	0.002360957	0.009293133	0.001188776	0.005588769	0.002829736	0.001972173	0.004545648	0.098690706	0.002642219	0.004502303	0	0	0.003155452	0	0.009228696	0.002416556	0	0	0	0.004570805	0	0	0.001609308	0	0.019676784	0.010741213	0	0.003113435	0.002956064	0.004641969	0.001592366	0	0.004744452	0.002036891	0
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia	0	0.008374498	0.004673627	0	0.002697487	0	0.002081749	0	0.00834968	0.009102399	0.002926549	0	0.00613978	0.00577725	0.002980745	0	0.003657372	0.002509033	0	0.002308889	0.002745276	0.00982316	0.002224273	0	0.001635127	0.003300529	0.002417527	0.003285081	0	0.003634814	0	0	0	0.002713741	0.00486347	0.003276342	0	0.005273963	0.002277021	0.006057108	0	0	0	0	0	0	0	0.005955898	0.004917286	0.002644405	0.003203092	0	0	0.001953333	0	0.002035318	0.002057893	0	0	0.003417673	0.004306787	0.002129292	0	0	0.003121097	0.009595722	0.003868081	0	0	0.003042707	0.00314177	0.002009267	0	0	0.002579231	0	0.003340741	0.004097809	0	0.008487266	0	0	0.001696072	0.00357468	0.003236084	0.002817358	0.008632187	0.004239882	0	0	0	0.002459646	0.001694895	0	0	0.003368721	0	0.003168582	0.003055643	0.002099784	0.001888974	0.003865646	0.005906822	0.004612278	0	0.005396436	0.00414563	0.003690472	0.002564212	0	0.004016937	0	0.002147843	0	0	0.002823354	0	0	0.003374367	0.002411171	0	0	0.00222166	0	0.001932857	0.004775595	0.002185278	0.005093029	0	0.003279832	0.002054502	0.002944176	0.003417373	0.004294135	0	0.004149206	0.001071058	0.003608403	0.002521117	0.001886989	0	0.006457513	0	0	0	0.001864074	0.003152642	0.001952209	0	0.002192667	0.002239469	0	0.002285402	0.003552873	0.004780561	0	0.003213048	0	0.036027073	0.00267512	0	0.002451874	0.004582534	0	0.003526786	0.002329426	0.003761989	0	0.005367994
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	0	0	0	0	0	0	0	0	0	0.027389793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004753184	0	0	0	0.038373636	0.015768627	0	0	0	0.001862651	0	0.002466496	0	0	0	0	0	0.004280061	0	0	0	0.002011475	0	0.03942061	0	0	0.006199884	0	0	0	0	0	0	0.011399771	0	0	0	0.001541239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003810486	0.001270454	0	0.001222411	0	0	0	0.001332126	0.003978249	0	0.001969424	0.022732053	0.031283007	0	0.00251428	0.007366861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004089129	0	0	0	0.012044102	0.010862632	0	0	0	0.004049217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145692419	0	0	0	0	0	0	0	0.002424827	0	0	0.001716223	0	0	0	0	0	0	0.001968743	0	0	0.004158555	0	0.001316914	0
